Date,Day,Num_Day,Month,Num_Month,Year,Time,Author,Message,Letters,Words
04/02/2022,Viernes,4,Feb,2,2022,15:06:00,user 20,<Multimedia omitido>,20,2
04/02/2022,Viernes,4,Feb,2,2022,15:06:00,user 20,<Multimedia omitido>,20,2
04/02/2022,Viernes,4,Feb,2,2022,15:06:00,user 20,<Multimedia omitido>,20,2
04/02/2022,Viernes,4,Feb,2,2022,16:10:00,user 13,<Multimedia omitido>,20,2
04/02/2022,Viernes,4,Feb,2,2022,16:35:00,user 189,<Multimedia omitido>,20,2
04/02/2022,Viernes,4,Feb,2,2022,16:57:00,user 110,Se eliminó este mensaje,23,4
04/02/2022,Viernes,4,Feb,2,2022,16:57:00,user 110,<Multimedia omitido>,20,2
04/02/2022,Viernes,4,Feb,2,2022,17:13:00,user 4,<Multimedia omitido>,20,2
04/02/2022,Viernes,4,Feb,2,2022,17:43:00,user 28,<Multimedia omitido>,20,2
04/02/2022,Viernes,4,Feb,2,2022,17:43:00,user 28,<Multimedia omitido>,20,2
04/02/2022,Viernes,4,Feb,2,2022,17:45:00,user 28,Deben inscribirse en el cel.  Que aparece en el aviso.,54,11
04/02/2022,Viernes,4,Feb,2,2022,18:44:00,user 32,"⛱️👙🩱🤽‍♀️💥Les ofrezco este apartamento con piscina privada en exclusiva parcelacion en san Jerónimo, a 5 minutos del parque principal. 3 habitaciones, 2 baños.Cocina totalmente dotada. Piscina común dentro de la parcelacion. Capacidad máxima 12 personas.De 7 am a 7 pm del día siguiente 800 mil.Info  NNNN ",305,48
04/02/2022,Viernes,4,Feb,2,2022,18:59:00,user 18,LLLL/,5,1
04/02/2022,Viernes,4,Feb,2,2022,19:47:00,user 67,Buenas noches  quien tiene él #de gas  barro blanco,51,11
04/02/2022,Viernes,4,Feb,2,2022,19:47:00,user 67,Gracias,7,1
04/02/2022,Viernes,4,Feb,2,2022,20:06:00,user 14,<Multimedia omitido>,20,2
04/02/2022,Viernes,4,Feb,2,2022,20:06:00,user 14,<Multimedia omitido>,20,2
04/02/2022,Viernes,4,Feb,2,2022,20:11:00,user 172,Buenas noches se hacen lindas cabañas en madera lámparas,56,9
04/02/2022,Viernes,4,Feb,2,2022,20:56:00,user 105,Estoy necesitando una silla para escrito por si alguien tiene una a la venta.,77,14
04/02/2022,Viernes,4,Feb,2,2022,20:56:00,user 105,Y un soporte para fogata,24,5
05/02/2022,Sabado,5,Feb,2,2022,07:02:00,user 36,<Multimedia omitido>,20,2
05/02/2022,Sabado,5,Feb,2,2022,07:02:00,user 36,<Multimedia omitido>,20,2
05/02/2022,Sabado,5,Feb,2,2022,07:02:00,user 36,<Multimedia omitido>,20,2
05/02/2022,Sabado,5,Feb,2,2022,07:03:00,user 36,<Multimedia omitido>,20,2
05/02/2022,Sabado,5,Feb,2,2022,07:03:00,user 36,<Multimedia omitido>,20,2
05/02/2022,Sabado,5,Feb,2,2022,07:03:00,user 36,<Multimedia omitido>,20,2
05/02/2022,Sabado,5,Feb,2,2022,07:03:00,user 36,<Multimedia omitido>,20,2
05/02/2022,Sabado,5,Feb,2,2022,07:03:00,user 36,<Multimedia omitido>,20,2
05/02/2022,Sabado,5,Feb,2,2022,07:03:00,user 36,<Multimedia omitido>,20,2
05/02/2022,Sabado,5,Feb,2,2022,07:03:00,user 36,<Multimedia omitido>,20,2
05/02/2022,Sabado,5,Feb,2,2022,07:03:00,user 36,🟡VENTA DE LOTES EN EL CARMEN DE VÍBORAL. *¡PERFECTA  OPORTUNIDAD DE INVERSIÓN!*🟡Vereda la sonadora Sector alto de los sillones.  🌿un lugar tranquilo para vivir y bueno para invertir … La ubicación de estos lotes es un lujo.🌿📍A 2  km del parque principal y a tan sólo 100 metros de la Vía principal que va del carmen a el canada.🔺Tipo Parcelación sin pagar administración 🔻🍃Con beneficio al nuevo mall que están haciendo a tan solo cruzar la calle principal.🍃🟡 Empezamos Obras 🟡 *NEGOCIOS DIRECTAMENTE CON EL DUEÑO*🛑165.000 $el metro cuadrado Se entregan con :👇🏼[ explanación  y carretera hasta la entrada del Lote ]🛣[ Escrituras 100% ]📑[Factibilidad de acueducto y energía ]💧⚡️[ Portada Eléctrica ] 🪟🪟[ linderos sembrados de eugenios ]🪵🌱🌱🪵🛑para mayor información  escribir a la línea de WhatsApp o llamadas al  NNNN 🧏🏻‍♀️🛑📲 Caro Garcia .Asesora inmobiliaria,857,142
05/02/2022,Sabado,5,Feb,2,2022,08:34:00,user 28,Se arrienda cabaña en madera para estrenar,42,7
05/02/2022,Sabado,5,Feb,2,2022,08:34:00,user 28,Mayores informes al celular de la dueña quien es la persona que la muestra.,75,14
05/02/2022,Sabado,5,Feb,2,2022,08:34:00,user 28,‎Narty.vcf (archivo adjunto),28,3
05/02/2022,Sabado,5,Feb,2,2022,08:34:00,user 28,<Multimedia omitido>,20,2
05/02/2022,Sabado,5,Feb,2,2022,08:34:00,user 28,<Multimedia omitido>,20,2
05/02/2022,Sabado,5,Feb,2,2022,08:34:00,user 28,<Multimedia omitido>,20,2
05/02/2022,Sabado,5,Feb,2,2022,08:34:00,user 28,<Multimedia omitido>,20,2
05/02/2022,Sabado,5,Feb,2,2022,08:34:00,user 28,<Multimedia omitido>,20,2
05/02/2022,Sabado,5,Feb,2,2022,08:34:00,user 28,<Multimedia omitido>,20,2
05/02/2022,Sabado,5,Feb,2,2022,08:34:00,user 28,<Multimedia omitido>,20,2
05/02/2022,Sabado,5,Feb,2,2022,08:34:00,user 28,<Multimedia omitido>,20,2
05/02/2022,Sabado,5,Feb,2,2022,08:34:00,user 28,<Multimedia omitido>,20,2
05/02/2022,Sabado,5,Feb,2,2022,08:34:00,user 28,<Multimedia omitido>,20,2
05/02/2022,Sabado,5,Feb,2,2022,08:34:00,user 28,<Multimedia omitido>,20,2
05/02/2022,Sabado,5,Feb,2,2022,08:34:00,user 28,<Multimedia omitido>,20,2
05/02/2022,Sabado,5,Feb,2,2022,08:34:00,user 28,<Multimedia omitido>,20,2
05/02/2022,Sabado,5,Feb,2,2022,08:34:00,user 28,<Multimedia omitido>,20,2
05/02/2022,Sabado,5,Feb,2,2022,08:34:00,user 28,<Multimedia omitido>,20,2
05/02/2022,Sabado,5,Feb,2,2022,08:34:00,user 28,<Multimedia omitido>,20,2
05/02/2022,Sabado,5,Feb,2,2022,08:34:00,user 28,<Multimedia omitido>,20,2
05/02/2022,Sabado,5,Feb,2,2022,08:34:00,user 28,<Multimedia omitido>,20,2
05/02/2022,Sabado,5,Feb,2,2022,08:34:00,user 28,<Multimedia omitido>,20,2
05/02/2022,Sabado,5,Feb,2,2022,09:26:00,user 168,"Arriendo Apartaestudio persona sola, en barro blanco con zona verde, entra carro o moto",87,14
05/02/2022,Sabado,5,Feb,2,2022,09:26:00,user 168,<Multimedia omitido>,20,2
05/02/2022,Sabado,5,Feb,2,2022,09:26:00,user 168,<Multimedia omitido>,20,2
05/02/2022,Sabado,5,Feb,2,2022,09:26:00,user 168,<Multimedia omitido>,20,2
05/02/2022,Sabado,5,Feb,2,2022,09:26:00,user 168,<Multimedia omitido>,20,2
05/02/2022,Sabado,5,Feb,2,2022,09:26:00,user 168,<Multimedia omitido>,20,2
05/02/2022,Sabado,5,Feb,2,2022,09:26:00,user 168,<Multimedia omitido>,20,2
05/02/2022,Sabado,5,Feb,2,2022,09:26:00,user 168,<Multimedia omitido>,20,2
05/02/2022,Sabado,5,Feb,2,2022,10:08:00,user 126,<Multimedia omitido>,20,2
05/02/2022,Sabado,5,Feb,2,2022,10:10:00,user 126,<Multimedia omitido>,20,2
05/02/2022,Sabado,5,Feb,2,2022,10:14:00,user 7,<Multimedia omitido>,20,2
05/02/2022,Sabado,5,Feb,2,2022,10:29:00,user 18,"¡Hola! 👋🏽 En Medellín, desde el pasado 14 de enero iniciaron las esterilizaciones✊🏽.Ahora invitamos a la ciudadanía a inscribir sus animales de compañía ingresando a www.medellin.gov.co/esterilizaciones o llamando al ☎️ 444 41 44 ext. 3 *Aplica para estratos 1, 2 y 3. ¡LA ESTERILIZACIÓN SALVA VIDAS!",300,46
05/02/2022,Sabado,5,Feb,2,2022,12:10:00,user 29,<Multimedia omitido>,20,2
05/02/2022,Sabado,5,Feb,2,2022,12:10:00,user 29,<Multimedia omitido>,20,2
05/02/2022,Sabado,5,Feb,2,2022,12:13:00,user 29,<Multimedia omitido>,20,2
05/02/2022,Sabado,5,Feb,2,2022,12:43:00,user 22,<Multimedia omitido>,20,2
05/02/2022,Sabado,5,Feb,2,2022,13:07:00,user 78,<Multimedia omitido>,20,2
05/02/2022,Sabado,5,Feb,2,2022,13:32:00,user 0,<Multimedia omitido>,20,2
05/02/2022,Sabado,5,Feb,2,2022,16:18:00,user 4,<Multimedia omitido>,20,2
05/02/2022,Sabado,5,Feb,2,2022,16:22:00,user 31,"*Agradecer los dones espirituales*Cuando recibes información del universo, requieres escucharla.Aquí te comparto una de mis bendiciones.LLLL 🙏🏻",143,17
05/02/2022,Sabado,5,Feb,2,2022,16:57:00,user 31,¿Ya nos sigues en nuestras redes sociales?*Instagram*UUUU .espiritual_https://www.instagram.com/tv/CUFn4Yxlxfd/?utm_medium=copy_linkO Facebook:UUUU Espiritualhttps://www.facebook.com/104034818675195/posts/121533353592008/Estamos creando todo el equipo de Paraíso Espiritual cosas extraordinarias para ti!!!!Síguenos y nútrete de la vida. Namasté 🙏🏻Con Amor Kyra 🌸,363,31
05/02/2022,Sabado,5,Feb,2,2022,17:01:00,user 126,<Multimedia omitido>,20,2
05/02/2022,Sabado,5,Feb,2,2022,17:05:00,user 88,Hola! Algún mensajero disponible porfa,38,5
05/02/2022,Sabado,5,Feb,2,2022,17:06:00,user 88,Para un domicilio acá mismo en santa Elena,42,8
05/02/2022,Sabado,5,Feb,2,2022,17:06:00,user 2,‎Domi Marco.vcf (archivo adjunto),33,4
05/02/2022,Sabado,5,Feb,2,2022,17:06:00,user 2,Hola joa,8,2
05/02/2022,Sabado,5,Feb,2,2022,17:06:00,user 126,<Multimedia omitido>,20,2
05/02/2022,Sabado,5,Feb,2,2022,18:56:00,user 3,<Multimedia omitido>,20,2
05/02/2022,Sabado,5,Feb,2,2022,19:24:00,user 65,<Multimedia omitido>,20,2
05/02/2022,Sabado,5,Feb,2,2022,20:28:00,user 14,<Multimedia omitido>,20,2
05/02/2022,Sabado,5,Feb,2,2022,20:28:00,user 14,<Multimedia omitido>,20,2
06/02/2022,Domingo,6,Feb,2,2022,08:06:00,user 164,<Multimedia omitido>,20,2
06/02/2022,Domingo,6,Feb,2,2022,08:06:00,user 164,<Multimedia omitido>,20,2
06/02/2022,Domingo,6,Feb,2,2022,08:06:00,user 164,Te agradezco compartas con tus familia y conocidos para que podamos lograr el objetivo,86,14
06/02/2022,Domingo,6,Feb,2,2022,09:33:00,user 60,Cuáles son sus objetivos,24,4
06/02/2022,Domingo,6,Feb,2,2022,09:36:00,user 153,Me podría decir cuáles fueron las metas cumplidas en Santa Elena,64,11
06/02/2022,Domingo,6,Feb,2,2022,09:48:00,user 50,<Multimedia omitido>,20,2
06/02/2022,Domingo,6,Feb,2,2022,11:30:00,user 28,<Multimedia omitido>,20,2
06/02/2022,Domingo,6,Feb,2,2022,11:30:00,user 28,<Multimedia omitido>,20,2
06/02/2022,Domingo,6,Feb,2,2022,11:30:00,user 28,Pedidos al. El.  NNNN ,22,6
06/02/2022,Domingo,6,Feb,2,2022,11:30:00,user 28,Se llevan a domicilio. También hay un paquete grande de 200 gramos para cafés o cafeterías.,91,16
06/02/2022,Domingo,6,Feb,2,2022,12:42:00,user 22,<Multimedia omitido>,20,2
06/02/2022,Domingo,6,Feb,2,2022,12:43:00,user 22,<Multimedia omitido>,20,2
06/02/2022,Domingo,6,Feb,2,2022,12:54:00,user 62,<Multimedia omitido>,20,2
06/02/2022,Domingo,6,Feb,2,2022,13:04:00,user 4,<Multimedia omitido>,20,2
06/02/2022,Domingo,6,Feb,2,2022,14:16:00,user 53,<Multimedia omitido>,20,2
06/02/2022,Domingo,6,Feb,2,2022,15:20:00,user 168,<Multimedia omitido>,20,2
06/02/2022,Domingo,6,Feb,2,2022,15:20:00,user 168,<Multimedia omitido>,20,2
06/02/2022,Domingo,6,Feb,2,2022,15:20:00,user 168,<Multimedia omitido>,20,2
06/02/2022,Domingo,6,Feb,2,2022,15:20:00,user 168,<Multimedia omitido>,20,2
06/02/2022,Domingo,6,Feb,2,2022,15:20:00,user 168,<Multimedia omitido>,20,2
06/02/2022,Domingo,6,Feb,2,2022,15:20:00,user 168,<Multimedia omitido>,20,2
06/02/2022,Domingo,6,Feb,2,2022,15:20:00,user 168,<Multimedia omitido>,20,2
06/02/2022,Domingo,6,Feb,2,2022,15:20:00,user 168,"Arriendo Apartaestudio en barro blanco persona sola, con zona verde",67,10
06/02/2022,Domingo,6,Feb,2,2022,16:15:00,user 10,<Multimedia omitido>,20,2
06/02/2022,Domingo,6,Feb,2,2022,16:15:00,user 10,<Multimedia omitido>,20,2
06/02/2022,Domingo,6,Feb,2,2022,16:15:00,user 10,<Multimedia omitido>,20,2
06/02/2022,Domingo,6,Feb,2,2022,16:15:00,user 10,<Multimedia omitido>,20,2
06/02/2022,Domingo,6,Feb,2,2022,16:15:00,user 10,<Multimedia omitido>,20,2
06/02/2022,Domingo,6,Feb,2,2022,16:15:00,user 10,<Multimedia omitido>,20,2
06/02/2022,Domingo,6,Feb,2,2022,16:15:00,user 10,<Multimedia omitido>,20,2
06/02/2022,Domingo,6,Feb,2,2022,16:16:00,user 10,<Multimedia omitido>,20,2
06/02/2022,Domingo,6,Feb,2,2022,16:16:00,user 10,<Multimedia omitido>,20,2
06/02/2022,Domingo,6,Feb,2,2022,16:16:00,user 10,<Multimedia omitido>,20,2
06/02/2022,Domingo,6,Feb,2,2022,16:16:00,user 10,<Multimedia omitido>,20,2
06/02/2022,Domingo,6,Feb,2,2022,16:16:00,user 10,<Multimedia omitido>,20,2
06/02/2022,Domingo,6,Feb,2,2022,16:16:00,user 10,<Multimedia omitido>,20,2
06/02/2022,Domingo,6,Feb,2,2022,16:16:00,user 10,<Multimedia omitido>,20,2
06/02/2022,Domingo,6,Feb,2,2022,16:16:00,user 10,<Multimedia omitido>,20,2
06/02/2022,Domingo,6,Feb,2,2022,16:16:00,user 10,<Multimedia omitido>,20,2
06/02/2022,Domingo,6,Feb,2,2022,16:16:00,user 10,<Multimedia omitido>,20,2
06/02/2022,Domingo,6,Feb,2,2022,16:16:00,user 10,<Multimedia omitido>,20,2
06/02/2022,Domingo,6,Feb,2,2022,16:16:00,user 10,"Grupo buenas tardes entrega de más de 1500 kits escolares a los niños del territorio y mercados a personas necesitadas Invitamos al comercio y a la comunidad a que sigan apoyando las diferentes causas que estamos liderando en el territorio dejando las Donaciones en elementos como comidas, ropa, medicamentos, kits escolares en nuestra Estacion de Policia.Muchas gracias a todos por su apoyo Dios nos bendiga.Por una Santa Elena segura, yo Denuncio.",449,71
06/02/2022,Domingo,6,Feb,2,2022,16:16:00,user 10,<Multimedia omitido>,20,2
06/02/2022,Domingo,6,Feb,2,2022,16:23:00,user 11,"Señor Molina de enaltecer su labor además muy bondadosa, recordaremos la policía nacional y lo recordaremos mucho usted, ojalá todavía permanezca en nuestro territorio por mucho tiempo…",185,27
06/02/2022,Domingo,6,Feb,2,2022,16:24:00,user 11,👋🏻👋🏻👋🏻👋🏻👍🏻👍🏻👍🏻👍🏻👍🏻👍🏻,20,1
06/02/2022,Domingo,6,Feb,2,2022,16:25:00,user 112,<Multimedia omitido>,20,2
06/02/2022,Domingo,6,Feb,2,2022,17:40:00,user 14,<Multimedia omitido>,20,2
06/02/2022,Domingo,6,Feb,2,2022,17:40:00,user 14,<Multimedia omitido>,20,2
06/02/2022,Domingo,6,Feb,2,2022,17:40:00,user 4,<Multimedia omitido>,20,2
06/02/2022,Domingo,6,Feb,2,2022,20:05:00,user 110,👌👌👌👌👌,5,1
06/02/2022,Domingo,6,Feb,2,2022,21:29:00,user 3,"Buenas noches, alguien con carro disponible para transportar en éste momento?",77,11
07/02/2022,Lunes,7,Feb,2,2022,07:06:00,user 7,<Multimedia omitido>,20,2
07/02/2022,Lunes,7,Feb,2,2022,07:40:00,user 11,Gracias 🙏🏻,10,2
07/02/2022,Lunes,7,Feb,2,2022,07:51:00,user 168,"Arriendo Apartaestudio en barro blanco persona sola, con zona verde",67,10
07/02/2022,Lunes,7,Feb,2,2022,07:51:00,user 168,<Multimedia omitido>,20,2
07/02/2022,Lunes,7,Feb,2,2022,07:51:00,user 168,<Multimedia omitido>,20,2
07/02/2022,Lunes,7,Feb,2,2022,07:51:00,user 168,<Multimedia omitido>,20,2
07/02/2022,Lunes,7,Feb,2,2022,07:51:00,user 168,<Multimedia omitido>,20,2
07/02/2022,Lunes,7,Feb,2,2022,07:51:00,user 168,<Multimedia omitido>,20,2
07/02/2022,Lunes,7,Feb,2,2022,07:51:00,user 168,<Multimedia omitido>,20,2
07/02/2022,Lunes,7,Feb,2,2022,07:51:00,user 168,<Multimedia omitido>,20,2
07/02/2022,Lunes,7,Feb,2,2022,07:54:00,user 12,Vuelvo y pregunto ya abrieron la vía?,37,7
07/02/2022,Lunes,7,Feb,2,2022,07:54:00,user 11,A un paso una sola,18,5
07/02/2022,Lunes,7,Feb,2,2022,08:53:00,user 97,Cuanto vale el mes?,19,4
07/02/2022,Lunes,7,Feb,2,2022,08:57:00,user 107,"Buenos días , se  requiere agricultor para trabajar en finca. Ubicación Vereda Perico, informes +57  NNNN ",106,19
07/02/2022,Lunes,7,Feb,2,2022,09:37:00,user 126,Muchas gracias Caro😃 ¿Están bajando los buses normalmente ?,59,9
07/02/2022,Lunes,7,Feb,2,2022,10:08:00,user 78,<Multimedia omitido>,20,2
07/02/2022,Lunes,7,Feb,2,2022,10:16:00,user 114,"FELIZ LUNES, PEOPLE... La pandemia nos dejó como la marea de Vetusta Morla con la miel en los labios y las piernas enterradas la piel cuarteada, las piernas enterradas. Eso. No hay nada mucho más para decir. El resto lo explica este podcast de la casa NEBLINA. Cordialmente invitados a escuchar. LLLL",300,52
07/02/2022,Lunes,7,Feb,2,2022,10:35:00,user 102,<Multimedia omitido>,20,2
07/02/2022,Lunes,7,Feb,2,2022,11:50:00,user 50,<Multimedia omitido>,20,2
07/02/2022,Lunes,7,Feb,2,2022,11:59:00,user 22,<Multimedia omitido>,20,2
07/02/2022,Lunes,7,Feb,2,2022,11:59:00,user 22,<Multimedia omitido>,20,2
07/02/2022,Lunes,7,Feb,2,2022,12:29:00,user 174,Buenas tardes alguien sabe de una tienda agropecuaria en Santa Elena?,69,11
07/02/2022,Lunes,7,Feb,2,2022,12:32:00,user 2,<Multimedia omitido>,20,2
07/02/2022,Lunes,7,Feb,2,2022,12:32:00,user 2,Este perro es aquí suelto en jeremiasgrill aquí en el placer   tiene correa pero no tiene placa ni número,105,21
07/02/2022,Lunes,7,Feb,2,2022,13:22:00,user 145,<Multimedia omitido>,20,2
07/02/2022,Lunes,7,Feb,2,2022,13:23:00,user 13,Busco casa que tenga  apartaestudio por fuera  o dos casas una grande y una pequeña juntas,90,18
07/02/2022,Lunes,7,Feb,2,2022,14:19:00,user 30,<Multimedia omitido>,20,2
07/02/2022,Lunes,7,Feb,2,2022,14:20:00,user 32,<Multimedia omitido>,20,2
07/02/2022,Lunes,7,Feb,2,2022,14:41:00,user 78,<Multimedia omitido>,20,2
07/02/2022,Lunes,7,Feb,2,2022,14:44:00,user 28,Que horror que publiquemos en este espacio propaganda política. No es adecuado. Gracias.,88,13
07/02/2022,Lunes,7,Feb,2,2022,14:45:00,user 79,<Multimedia omitido>,20,2
07/02/2022,Lunes,7,Feb,2,2022,14:45:00,user 79,👆🏼,2,1
07/02/2022,Lunes,7,Feb,2,2022,15:38:00,user 172,Hola buenas tardes por acá alguien tendrá el número de la corregidora gracias,77,13
07/02/2022,Lunes,7,Feb,2,2022,15:43:00,user 126,<Multimedia omitido>,20,2
07/02/2022,Lunes,7,Feb,2,2022,16:54:00,user 65,<Multimedia omitido>,20,2
07/02/2022,Lunes,7,Feb,2,2022,16:54:00,user 65,<Multimedia omitido>,20,2
07/02/2022,Lunes,7,Feb,2,2022,16:54:00,user 65,<Multimedia omitido>,20,2
07/02/2022,Lunes,7,Feb,2,2022,16:54:00,user 65,<Multimedia omitido>,20,2
07/02/2022,Lunes,7,Feb,2,2022,16:54:00,user 65,<Multimedia omitido>,20,2
07/02/2022,Lunes,7,Feb,2,2022,18:02:00,user 145,<Multimedia omitido>,20,2
07/02/2022,Lunes,7,Feb,2,2022,18:41:00,user 83,"LLLL. Acompañamiento musical para tus momentos especiales. Violín, piano, guitarra y canto.",91,12
07/02/2022,Lunes,7,Feb,2,2022,18:42:00,user 83,"LLLL. Acompañamiento musical para tus momentos especiales. Violín, piano, guitarra y canto.",91,12
07/02/2022,Lunes,7,Feb,2,2022,18:44:00,user 83,<Multimedia omitido>,20,2
07/02/2022,Lunes,7,Feb,2,2022,18:54:00,user 50,<Multimedia omitido>,20,2
07/02/2022,Lunes,7,Feb,2,2022,19:02:00,user 31,Namasté estamos en vivohttps://instagram.com/paraiso.espiritual_/live/18128314624253381?utm_medium=copy_link,108,4
07/02/2022,Lunes,7,Feb,2,2022,19:30:00,user 14,<Multimedia omitido>,20,2
07/02/2022,Lunes,7,Feb,2,2022,19:30:00,user 14,<Multimedia omitido>,20,2
07/02/2022,Lunes,7,Feb,2,2022,19:30:00,user 14,<Multimedia omitido>,20,2
07/02/2022,Lunes,7,Feb,2,2022,19:42:00,user 84,<Multimedia omitido>,20,2
08/02/2022,Martes,8,Feb,2,2022,08:37:00,user 31,<Multimedia omitido>,20,2
08/02/2022,Martes,8,Feb,2,2022,08:37:00,user 31,"*¿Sabías que para tener una vida equilibrada, requieres considerar 8 áreas vitales en la vida?*Acompáñanos a estas *4 Clases gratuitas* Fecha 14 al 17 de febrero en donde voy a entregar las *10 CLAVES para vivir en equilibrio.*  Hora 7pm  Col 🇨🇴Serán 4 días donde se entregarán pautas claras, simples y efectivas para tener una vida llena de balance, amor, salud, una profesión que ames y que vivas lleno de pasión. *Inscríbete gratis* y _aprende_ a crear hábitos para manifestar una vida extraordinaria.LLLL",508,85
08/02/2022,Martes,8,Feb,2,2022,08:49:00,user 145,<Multimedia omitido>,20,2
08/02/2022,Martes,8,Feb,2,2022,08:50:00,user 96,<Multimedia omitido>,20,2
08/02/2022,Martes,8,Feb,2,2022,09:49:00,user 31,<Multimedia omitido>,20,2
08/02/2022,Martes,8,Feb,2,2022,10:02:00,user 168,"Arriendo Apartaestudio en barro blanco persona sola, con zona verde",67,10
08/02/2022,Martes,8,Feb,2,2022,10:02:00,user 168,<Multimedia omitido>,20,2
08/02/2022,Martes,8,Feb,2,2022,10:02:00,user 168,<Multimedia omitido>,20,2
08/02/2022,Martes,8,Feb,2,2022,10:02:00,user 168,<Multimedia omitido>,20,2
08/02/2022,Martes,8,Feb,2,2022,10:02:00,user 168,<Multimedia omitido>,20,2
08/02/2022,Martes,8,Feb,2,2022,10:02:00,user 168,<Multimedia omitido>,20,2
08/02/2022,Martes,8,Feb,2,2022,10:02:00,user 168,<Multimedia omitido>,20,2
08/02/2022,Martes,8,Feb,2,2022,10:02:00,user 168,<Multimedia omitido>,20,2
08/02/2022,Martes,8,Feb,2,2022,10:06:00,user 126,<Multimedia omitido>,20,2
08/02/2022,Martes,8,Feb,2,2022,10:36:00,user 152,<Multimedia omitido>,20,2
08/02/2022,Martes,8,Feb,2,2022,10:37:00,user 152,<Multimedia omitido>,20,2
08/02/2022,Martes,8,Feb,2,2022,11:09:00,user 132,<Multimedia omitido>,20,2
08/02/2022,Martes,8,Feb,2,2022,11:09:00,user 22,<Multimedia omitido>,20,2
08/02/2022,Martes,8,Feb,2,2022,11:09:00,user 132,<Multimedia omitido>,20,2
08/02/2022,Martes,8,Feb,2,2022,11:09:00,user 22,<Multimedia omitido>,20,2
08/02/2022,Martes,8,Feb,2,2022,11:18:00,user 13,Necesito el link del grupo gracias,34,6
08/02/2022,Martes,8,Feb,2,2022,12:01:00,user 13,Busco casa que tenga  apartaestudio por fuera  o dos casas una grande y una pequeña juntas,90,18
08/02/2022,Martes,8,Feb,2,2022,12:01:00,user 13,Se alquila casa pequeña para 1 o 2 personas sin mascotas o solo 1 mascota $750mil incluye internet,98,18
08/02/2022,Martes,8,Feb,2,2022,12:39:00,user 2,<Multimedia omitido>,20,2
08/02/2022,Martes,8,Feb,2,2022,12:39:00,user 2,<Multimedia omitido>,20,2
08/02/2022,Martes,8,Feb,2,2022,12:49:00,user 3,<Multimedia omitido>,20,2
08/02/2022,Martes,8,Feb,2,2022,12:49:00,user 3,<Multimedia omitido>,20,2
08/02/2022,Martes,8,Feb,2,2022,13:23:00,user 50,<Multimedia omitido>,20,2
08/02/2022,Martes,8,Feb,2,2022,13:51:00,user 102,<Multimedia omitido>,20,2
08/02/2022,Martes,8,Feb,2,2022,14:01:00,user 13,<Multimedia omitido>,20,2
08/02/2022,Martes,8,Feb,2,2022,14:02:00,user 13,Por si a alguien le quieren vender estos equipos sepan que son robados☝🏻,72,13
08/02/2022,Martes,8,Feb,2,2022,14:18:00,user 53,Holaa yo soy ayudante de construcción desempleado. Mi nombre es Héctor Pérez 23 años de edad. Mi número de tlfno  NNNN  🙏🏻Solo comparto.,136,25
08/02/2022,Martes,8,Feb,2,2022,14:30:00,user 32,<Multimedia omitido>,20,2
08/02/2022,Martes,8,Feb,2,2022,15:30:00,user 49,<Multimedia omitido>,20,2
08/02/2022,Martes,8,Feb,2,2022,16:08:00,user 30,<Multimedia omitido>,20,2
08/02/2022,Martes,8,Feb,2,2022,16:39:00,user 30,<Multimedia omitido>,20,2
08/02/2022,Martes,8,Feb,2,2022,16:39:00,user 30,Tiene un ojo café y otro gris,29,7
08/02/2022,Martes,8,Feb,2,2022,16:46:00,user 138,Este parece el mismo de ayer es de Mazo,39,9
08/02/2022,Martes,8,Feb,2,2022,16:51:00,user 30,Bien hermoso,12,2
08/02/2022,Martes,8,Feb,2,2022,17:02:00,user 138,Si yo lo tuve toda la tarde 😄,29,8
08/02/2022,Martes,8,Feb,2,2022,17:02:00,user 138,Acá en el placer,16,4
08/02/2022,Martes,8,Feb,2,2022,17:03:00,user 78,<Multimedia omitido>,20,2
08/02/2022,Martes,8,Feb,2,2022,17:13:00,user 50,<Multimedia omitido>,20,2
08/02/2022,Martes,8,Feb,2,2022,17:44:00,user 28,<Multimedia omitido>,20,2
08/02/2022,Martes,8,Feb,2,2022,17:44:00,user 28,<Multimedia omitido>,20,2
08/02/2022,Martes,8,Feb,2,2022,17:46:00,user 188,<Multimedia omitido>,20,2
08/02/2022,Martes,8,Feb,2,2022,17:47:00,user 188,Disponible para arriendo vereda el plan información  NNNN ,58,10
08/02/2022,Martes,8,Feb,2,2022,18:37:00,user 29,<Multimedia omitido>,20,2
08/02/2022,Martes,8,Feb,2,2022,19:47:00,user 2,<Multimedia omitido>,20,2
08/02/2022,Martes,8,Feb,2,2022,19:47:00,user 2,<Multimedia omitido>,20,2
08/02/2022,Martes,8,Feb,2,2022,19:47:00,user 2,<Multimedia omitido>,20,2
08/02/2022,Martes,8,Feb,2,2022,19:54:00,user 178,Buenas noches para saber quien tiene andamio para alquilar,58,9
08/02/2022,Martes,8,Feb,2,2022,19:57:00,user 67,Buenas noches se requiere ayudante de construcción  que viva en santa elena   gracias,85,16
08/02/2022,Martes,8,Feb,2,2022,20:00:00,user 13,Se ofrece persona de buenos principios para arreglo de computadoresCel  NNNN ,77,13
08/02/2022,Martes,8,Feb,2,2022,20:01:00,user 178,No andamio de 5 metros para uno montarse para rebocar,53,10
08/02/2022,Martes,8,Feb,2,2022,20:05:00,user 96,<Multimedia omitido>,20,2
